Time: 2023-12-04 14:05:26, Drone ID: 1, Battery Level: 49%
Time: 2023-12-04 16:44:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 16:44:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 16:44:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 16:45:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 16:45:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 16:45:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 16:45:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 16:45:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 16:45:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 16:45:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 16:45:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 16:45:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 16:45:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 16:45:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 16:46:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 16:46:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 16:46:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 16:46:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 16:46:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 16:46:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 16:46:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 16:46:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 16:46:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 16:46:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 16:46:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 16:47:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 16:47:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 16:47:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 16:47:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 16:47:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 16:47:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 16:47:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 16:47:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 16:47:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 16:47:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 16:47:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 16:48:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 16:48:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 16:48:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 16:48:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 16:48:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 16:48:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 16:48:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 16:48:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 16:48:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 16:48:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 16:48:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 16:49:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 16:49:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 16:49:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 16:49:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 16:49:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 16:49:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 16:49:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 16:49:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 16:49:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 16:49:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 16:49:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 16:50:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 16:50:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 16:50:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 16:50:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 16:50:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 16:50:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 16:50:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 16:50:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 16:50:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 16:50:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 16:50:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 16:51:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 16:51:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 16:51:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 16:51:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 16:51:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 16:51:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 16:51:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 16:51:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 16:51:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 16:51:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 16:51:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 16:52:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 16:52:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 16:52:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 16:52:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 16:52:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 16:52:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 16:52:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 16:52:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 16:52:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 16:52:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 16:52:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 16:53:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 16:53:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 16:53:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 16:53:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 16:53:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 16:53:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 16:53:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 16:53:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 16:53:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 16:53:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 16:53:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 16:54:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 16:54:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 16:54:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 16:54:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 16:54:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 16:54:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 16:54:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 16:54:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 16:54:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 16:54:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 16:54:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 16:55:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 16:55:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 16:55:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 16:55:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 16:55:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 16:55:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 16:55:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 16:55:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 16:55:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 16:55:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 16:55:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 16:56:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 16:56:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 16:56:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 16:56:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 16:56:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 16:56:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 16:56:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 16:56:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 16:56:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 16:56:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 16:56:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 16:57:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 16:57:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 16:57:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 16:57:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 16:57:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 16:57:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 16:57:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 16:57:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 16:57:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 16:57:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 16:57:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 16:58:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 16:58:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 16:58:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 16:58:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 16:58:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 16:58:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 16:58:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 16:58:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 16:58:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 16:58:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 16:58:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 16:59:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 16:59:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 16:59:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 16:59:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 16:59:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 16:59:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 16:59:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 16:59:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 16:59:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 16:59:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 16:59:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 17:00:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 17:00:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 17:00:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 17:00:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 17:00:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 17:00:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 17:00:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 17:00:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 17:00:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 17:00:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 17:00:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 17:01:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 17:01:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 17:01:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 17:01:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 17:01:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 17:01:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 17:01:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 17:01:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 17:01:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 17:01:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 17:01:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 17:02:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 17:02:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 17:02:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 17:02:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 17:02:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 17:02:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 17:02:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 17:02:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 17:02:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 17:02:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 17:02:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 17:03:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 17:03:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 17:03:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 17:03:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 17:03:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 17:03:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 17:03:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 17:03:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 17:03:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 17:03:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 17:03:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 17:04:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 17:04:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 17:04:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 17:04:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 17:04:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 17:04:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 17:04:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 17:04:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 17:04:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 17:04:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 17:04:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 17:05:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 17:05:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 17:05:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 17:05:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 17:05:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 17:05:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 17:05:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 17:05:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 17:05:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 17:05:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 17:05:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 17:06:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 17:06:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 17:06:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 17:06:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 17:06:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 17:06:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 17:06:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 17:06:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 17:06:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 17:06:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 17:06:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 17:07:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 17:07:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 17:07:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 17:07:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 17:07:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 17:07:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 17:07:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 17:07:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 17:07:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 17:07:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 17:07:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 17:08:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 17:08:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 17:08:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 17:08:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 17:08:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 17:08:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 17:08:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 17:08:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 17:08:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 17:08:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 17:08:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 17:09:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 17:09:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 17:09:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 17:09:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 17:09:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 17:09:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 17:09:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 17:09:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 17:09:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 17:09:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 17:09:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 17:10:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 17:10:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 17:10:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 17:10:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 17:10:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 17:10:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 17:10:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 17:10:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 17:10:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 17:10:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 17:10:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 17:11:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 17:11:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 17:11:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 17:11:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 17:11:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 17:11:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 17:11:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 17:11:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 17:11:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 17:11:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 17:11:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 17:12:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 17:12:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 17:12:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 17:12:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 17:12:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 17:12:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 17:12:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 17:12:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 17:12:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 17:12:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 17:12:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 17:13:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 17:13:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 17:13:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 17:13:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 17:13:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 17:13:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 17:13:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 17:13:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 17:13:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 17:13:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 17:13:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 17:14:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 17:14:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 17:14:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 17:14:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 17:14:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 17:14:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 17:14:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 17:14:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 17:14:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 17:14:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 17:14:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 17:15:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 17:15:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 17:15:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 17:15:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 17:15:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 17:15:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 17:15:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 17:15:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 17:15:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 17:15:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 17:15:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 17:16:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 17:16:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 17:16:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 17:16:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 17:16:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 17:16:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 17:16:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 17:16:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 17:16:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 17:16:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 17:16:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 17:17:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 17:17:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 17:17:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 17:17:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 17:17:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 17:17:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 17:17:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 17:17:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 17:17:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 17:17:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 17:17:10, Drone ID: 21, Battery Level: 99%
Time: 2023-12-04 17:18:10, Drone ID: 1, Battery Level: 47%
Time: 2023-12-04 17:18:10, Drone ID: 2, Battery Level: 67%
Time: 2023-12-04 17:18:10, Drone ID: 3, Battery Level: 62%
Time: 2023-12-04 17:18:10, Drone ID: 4, Battery Level: 99%
Time: 2023-12-04 17:18:10, Drone ID: 5, Battery Level: 32%
Time: 2023-12-04 17:18:10, Drone ID: 6, Battery Level: 62%
Time: 2023-12-04 17:18:10, Drone ID: 7, Battery Level: 93%
Time: 2023-12-04 17:18:10, Drone ID: 8, Battery Level: 42%
Time: 2023-12-04 17:18:10, Drone ID: 9, Battery Level: 94%
Time: 2023-12-04 17:18:10, Drone ID: 10, Battery Level: 52%
Time: 2023-12-04 17:18:10, Drone ID: 21, Battery Level: 99%
